"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5f14359cc1b7a74789b1075c",3,"Highlight U A","BOTH","OUNCE","Study1","U","JOL_H",3023,"2",3696,"Ounces ",90.909090909091,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","BOTH","OUNCE","Study1","U","JOL",4204,"12",5579,"",0,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",2897,"2",7036,"car",22.222222222222,0
"5b7b034558f9c1000163630e",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",5233,"50",10539,"infection",80,0
"5cd05f58395afc00178f3918",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",4768,"30",4671,"",0,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",3511,"40",1943,"",0,0
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",6446,"67",8571,"INFECTION",80,0
"5e728270b099d308cbe299f7",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",3649,"20",3080,"",0,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",10173,"15",2375,"",0,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",2371,"299",3524,"sweep",18.181818181818,0
"5ecc445313612d13075ef35f",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",3183,"60",6464,"Ball",0,0
"5ede34f5255765051d450b9f",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",4298,"25",2185,"",0,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",3551,"80",10967,"INFECT",100,100
"5edfc2644280d62da10b4add",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",4015,"1",4232,"city",40,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",1839,"50",1476,"",0,0
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",3936,"25",2632,"",0,0
"5f05b44498000b0600d6c910",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",8889,"80",9745,"lush",0,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",5820,"10",73526,"far",22.222222222222,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",3553,"15",2117,"",0,0
"5f118646a89ac3000b047862",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",2725,"0",1293,"",0,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",3008,"2",1525,"",0,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL_H",4705,"31",18425,"TIME",20,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","BROAD","INFECT","Study1","U","JOL",2943,"41",1847,"",0,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",3168,"6",6771,"cheese",61.538461538462,0
"5b7b034558f9c1000163630e",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",3249,"1",5781,"",0,0
"5cd05f58395afc00178f3918",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",3533,"40",8624,"CLOSED",61.538461538462,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",5298,"40",11735,"cloth",83.333333333333,0
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",9551,"32",9774,"CLOTHES",100,100
"5e728270b099d308cbe299f7",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",3217,"20",17350,"",0,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",5534,"20",3357,"",0,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",1006,"30",3821,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",1690,"70",6942,"",0,0
"5ede34f5255765051d450b9f",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",5631,"15",6167,"Pastry",15.384615384615,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",2874,"15",18678,"",0,0
"5edfc2644280d62da10b4add",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",4307,"40",4096,"custard",28.571428571429,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",1602,"40",2140,"clothes",100,100
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",4363,"0",1770,"",0,0
"5f05b44498000b0600d6c910",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",7333,"75",15934,"jam",0,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",17754,"30",10411,"clothes",100,100
"5f107c6479c9e00788c3df28",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",6539,"25",3351,"",0,0
"5f118646a89ac3000b047862",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",1838,"0",3113,"",0,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL",6938,"40",1747,"",0,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","CAKE","CLOTHES","Study1","U","JOL_H",2946,"48",3999,"FOOD",18.181818181818,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",1828,"1",2947,"crinkle",36.363636363636,0
"5b7b034558f9c1000163630e",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",2589,"0",4509,"",0,0
"5cd05f58395afc00178f3918",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",5418,"30",5198,"",0,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",3470,"1",5855,"able",100,100
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",11511,"50",2685,"ABLE",100,100
"5e728270b099d308cbe299f7",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",7870,"0",6296,"hide",25,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",8801,"15",6959,"Able",100,100
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",3807,"5",272,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",2691,"80",6178,"Fuzz",0,0
"5ede34f5255765051d450b9f",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",5290,"30",2953,"Fire",25,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",3019,"40",6980,"ABLE",100,100
"5edfc2644280d62da10b4add",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",3270,"10",4039,"witch",0,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",3532,"10",884,"",0,0
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",3027,"0",1577,"",0,0
"5f05b44498000b0600d6c910",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",8861,"85",11945,"catcher",36.363636363636,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",5742,"20",45592,"",0,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL_H",3528,"10",1980,"",0,0
"5f118646a89ac3000b047862",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",4354,"20",4344,"",0,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",2912,"4",2923,"Laughter ",33.333333333333,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","CRACKLE","ABLE","Study1","U","JOL",3719,"30",1596,"",0,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",1578,"1",4728,"sink",0,0
"5b7b034558f9c1000163630e",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",7101,"0",6778,"",0,0
"5cd05f58395afc00178f3918",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",4198,"40",4595,"RATE",100,100
"5cf89384abbbdf0015b69296",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",1941,"0",5895,"",0,0
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",6445,"43",2530,"RATE",100,100
"5e728270b099d308cbe299f7",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",5459,"10",15770,"justice",36.363636363636,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",8202,"12",10927,"",0,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",4165,"8",1459,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",6927,"47",3614,"Thick",22.222222222222,0
"5ede34f5255765051d450b9f",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",2414,"20",2137,"",0,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",7184,"50",30274,"RATE",100,100
"5edfc2644280d62da10b4add",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",3046,"4",2975,"colour",20,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",1864,"20",2242,"",0,0
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",3147,"0",1789,"RATE",100,100
"5f05b44498000b0600d6c910",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",9028,"80",11453,"maroon",20,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",4905,"20",46985,"colour",20,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",2761,"0",2684,"",0,0
"5f118646a89ac3000b047862",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",2319,"0",1973,"",0,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL",2912,"5",1806,"",0,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","CRAYON","RATE","Study1","U","JOL_H",4973,"41",9573,"COLOUR",20,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",3523,"3",1707,"la",28.571428571429,0
"5b7b034558f9c1000163630e",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",4838,"20",5921,"chair",100,100
"5cd05f58395afc00178f3918",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",2757,"20",6923,"",0,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",4028,"20",3680,"chair",100,100
"5cf89384abbbdf0015b69296",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",3743,"80",3707,"",0,0
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",6965,"19",5414,"CHAIR",100,100
"5e728270b099d308cbe299f7",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",3907,"20",6103,"temperature",12.5,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",7222,"10",6070,"",0,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",3029,"43",9015,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",3622,"40",26771,"",0,0
"5ede34f5255765051d450b9f",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",2045,"30",1555,"",0,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",3810,"40",28879,"chair",100,100
"5edfc2644280d62da10b4add",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",1879,"7",5361,"join",22.222222222222,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",3242,"30",2440,"",0,0
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",26766,"0",2394,"MORNING",16.666666666667,0
"5f05b44498000b0600d6c910",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",6920,"75",6313,"election",30.769230769231,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",6421,"10",9478,"hot",25,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",4876,"5",5350,"ounce",20,0
"5f118646a89ac3000b047862",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL",5144,"30",5585,"seat",22.222222222222,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",4259,"90",2716,"Angle ",20,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","DEGREE","CHAIR","Study1","U","JOL_H",3570,"5",3647,"CHAIR",100,100
"59d4a376d1ab390001da2d36",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",3512,"5",2133,"hard",25,0
"5b7b034558f9c1000163630e",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",4580,"60",3190,"number",20,0
"5cd05f58395afc00178f3918",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",6326,"30",3949,"CHALLENGE",0,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",3413,"50",3882,"numbers",18.181818181818,0
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",7682,"85",2074,"POOR",100,100
"5e728270b099d308cbe299f7",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",6183,"30",2211,"",0,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",5855,"30",8292,"Number",20,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",1065,"43",710,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",2847,"70",5829,"Poor",100,100
"5ede34f5255765051d450b9f",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",2356,"75",2742,"Math",0,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",2384,"35",25273,"",0,0
"5edfc2644280d62da10b4add",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",2015,"0",3503,"easy",0,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",2086,"30",4398,"poor",100,100
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",9951,"75",6452,"NUMBER",20,0
"5f05b44498000b0600d6c910",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",8723,"75",6297,"poor",100,100
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",6146,"30",30980,"",0,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",4059,"60",5837,"poor",100,100
"5f118646a89ac3000b047862",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",3366,"40",3050,"number",20,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",4440,"70",9303,"Easy ",0,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL",3339,"87",2535,"Poor ",100,100
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","DIFFICULT","POOR","Study1","U","JOL_H",5152,"72",8216,"STRENGTH",16.666666666667,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",2421,"5",3052,"spin",18.181818181818,0
"5b7b034558f9c1000163630e",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",3049,"5",7844,"bat",40,0
"5cd05f58395afc00178f3918",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",2428,"40",1450,"",0,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",4092,"10",6076,"sweater",100,100
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",3419,"15",11655,"",0,0
"5e728270b099d308cbe299f7",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",2748,"30",4622,"",0,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",3836,"10",1608,"",0,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",5589,"12",1521,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",2475,"50",4886,"",0,0
"5ede34f5255765051d450b9f",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",4088,"5",5148,"Spinning",13.333333333333,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",3199,"25",31043,"sweater",100,100
"5edfc2644280d62da10b4add",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",2379,"2",3184,"down",18.181818181818,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",2712,"70",3715,"bat",40,0
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",3287,"25",1712,"",0,0
"5f05b44498000b0600d6c910",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",7818,"70",19693,"rate",54.545454545455,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",7688,"10",6077,"rascal",15.384615384615,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",2077,"0",2366,"",0,0
"5f118646a89ac3000b047862",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",5270,"40",1314,"",0,0
"5f14359cc1b7a74789b1075c",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL",2878,"4",2556,"Head ",36.363636363636,0
"5f181fe8617dcb1ff653b88b",3,"Highlight U A","DIZZY","SWEATER","Study1","U","JOL_H",5169,"39",8439,"PLATE",50,0
"59d4a376d1ab390001da2d36",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",2646,"0",2307,"horse",22.222222222222,0
"5b7b034558f9c1000163630e",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",4017,"25",6407,"sleek",22.222222222222,0
"5cd05f58395afc00178f3918",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",7975,"40",25013,"",0,0
"5cf89384abbbdf0015b69296",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",2812,"0",3480,"lush",100,100
"5e6d403dfc5eff000b8329a5",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",3704,"10",1962,"LUSH",100,100
"5e728270b099d308cbe299f7",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",3833,"0",8693,"",0,0
"5e8ea2396c1dea158c64201f",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",5833,"10",4739,"Glass",44.444444444444,0
"5e8f0692facc7d1c12b4c9a1",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",9918,"10",1308,"",0,0
"5ecc445313612d13075ef35f",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",2484,"80",6038,"Fast",25,0
"5ede34f5255765051d450b9f",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",3435,"15",2580,"",0,0
"5ede7a750fcb900e98650b4f",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",3293,"30",17923,"",0,0
"5edfc2644280d62da10b4add",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",5071,"10",4761,"horse",22.222222222222,0
"5ee7d5e2b90cb30ab937a8b9",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",2467,"10",1289,"",0,0
"5eff4daa9f1ee84c8cf687db",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",10907,"10",1443,"",0,0
"5f05b44498000b0600d6c910",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",6589,"95",7441,"shaky",44.444444444444,0
"5f0d11458b49e51e2fc65c83",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",23587,"20",15245,"",0,0
"5f107c6479c9e00788c3df28",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",2431,"0",3544,"lush",100,100
"5f118646a89ac3000b047862",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL",4248,"10",3778,"lush",100,100
"5f14359cc1b7a74789b1075c",3,"Highlight U A","DONKEY","LUSH","Study1","U","JOL_H",3466,"80",3453,"",0,0
