Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
5f0b14b1938b1e3f7163a926,2y44mpm192,Female,19,"Some College, no degree",White,Yes,0,Canada,on
5f0c69835a4ca35d753f8760,1vapy4epr6,Female,20,"Some College, no degree",Asian/Pacific Islander,Yes,0,England,on
5f10bf592f7b753d422aa7db,eo1awsrj9j,Female,18,"Some College, no degree",White,Yes,0,United Kingdom,on
5f10c8dee777933f01f3d3d6,h96zozg6x9,Male,40,High School Graduate,White,Yes,0,United Kingdom,on
w968356_cj,cs13n18mn1,Male,22,"Some College, no degree",Black,Yes,0,USA,
571a82d06a1c6300094c6a19,1xr498s82g,Female,52,Bachelors degree,White,Yes,0,USA,on
59462a6538e39c0001280168,2jzc7hp65s,Female,38,"Some College, no degree",White,Yes,0,United States,on
5a19ec537542890001aa7f8e,bchrimdzb8,Female,59,Bachelors degree,White,Yes,0,UK,on
5a9a64376219a30001d3455c,s3ko1k9xpx,Female,49,"Some College, no degree",White,Yes,0,England,on
5ae7f99bd5ec5e000175f097,ixnnr9ug1u,Male,24,High School Graduate,White,Yes,0,United States of America,on
5aeabf2c15a9c300011acbc3,5r76q46nay,Female,56,High School Graduate,White,Yes,0,UK,on
5b8aead9bfaebb0001e18e24,dmgjrcq92l,Male,19,"Some College, no degree",White,Yes,0,USA,on
5bf28b48ae1b600001d403dc,qc9thc935m,Female,22,Bachelors degree,White,Yes,0,Canada,on
5c44cd8cf5e3bc00014eb7ba,wo4tv0sweu,Female,52,High School Graduate,White,Yes,0,UK,on
5c48f53437da740001e8974f,4zghf0etce,Female,22,Bachelors degree,White,Yes,0,United Kingdom,on
5c4a28e0b8f0e3000192feda,ui728p6x6x,Male,37,High School Graduate,White,Yes,0,USA,on
5c7cf048cdb6aa001667f664,jnjsl3wjpu,Male,23,"Some College, no degree",White,Yes,0,United Kingdom,on
5c8839294b0de2000135270f,jnjsl3wjpu,Male,23,"Some College, no degree",White,Yes,0,United Kingdom,on
5cbc19c1ff41f900131b8297,jnjsl3wjpu,Male,23,"Some College, no degree",White,Yes,0,United Kingdom,on
5ccdc8af8866b10015fff794,agph8k0wj4,Male,43,"Some College, no degree",White,Yes,0,United kingdom,on
5d41caffac956a00012ae959,4qi4xthsiy,Male,19,High School Graduate,Other/unknown,Yes,0,United Kingdom,on
5d74125de8351c0001f3fb28,1kayjvhg5w,Male,19,Some High School,Other/unknown,Yes,0,England,on
5dcfb1534a113a0c4f2d1b4b,0oue87uyw0,Female,36,"Some College, no degree",White,Yes,0,United Kingdom,on
5dfcdb9debfaeb000df91e5a,0jho8iedmp,Female,19,"Some College, no degree",White,Yes,0,United Kingdom,on
5e12202adc79bd8a6c74499b,0jho8iedmp,Female,19,"Some College, no degree",White,Yes,0,United Kingdom,on
5e3363d98451543389de4bf8,0mgcu4iv0v,Female,31,"Some College, no degree",White,Yes,0,United Kingdom,on
5e6eb94c3ac32e47bd23fa08,sb90sr5xi8,Female,47,"Some College, no degree",Black,Yes,0,United States,on
5e8a99dd28310c73e6e02f21,442p42ri3e,Female,43,"Some College, no degree",White,Yes,0,England,on
5e8f9f9e36e20a295de9ae24,q0fy86qswt,Female,23,Bachelors degree,White,Yes,0,United Kingdom,on
5e948a0f1d2e517dbae5c1ed,02gnxigsbm,Female,19,High School Graduate,White,Yes,0,United Kingdom,on
5e949ca2c09edb04cc9f1f3b,84j1hno6pu,Male,21,"Some College, no degree",Other/unknown,Yes,0,Canada,on
5ea01b9724d981029cad9541,r3msckhepy,Female,19,High School Graduate,White,Yes,0,Canada,on
5eadbecb12e701466371419c,vrymr5z8fe,Female,31,Bachelors degree,White,Yes,0,England,on
5ec8ee3bff90f5000995d1b6,emw3fpdc0c,Female,27,Bachelors degree,White,Yes,0,Canada,on
5ecaf44b2be8f90e15524273,v3bll7aiaz,Male,43,"Some College, no degree",White,Yes,0,Wales,on
5ecbf17c922a5d090b7dbde2,0gndcvz7jp,Female,24,High School Graduate,White,Yes,0,England,on
5ecd74f6c4e70b0df895c03e,f9mp4z59v0,Male,38,High School Graduate,White,Yes,0,"Wales, UK",on
5ee37ccb16ad19000c16585e,482nwmxyjk,Female,21,"Some College, no degree",White,Yes,0,United Kingdom,on
5ee3f8e4f8b4750deab84dc3,syvkaxdl3o,Female,19,"Some College, no degree",White,Yes,0,Canada,on
5ee9c6eb82a6e436011ecc86,yxt5blo5e2,Female,25,"Some College, no degree",Other/unknown,Yes,0,United States,on
5ef9ea32170fdf79d44818dc,ecaktdfhrs,Male,19,"Some College, no degree",Asian/Pacific Islander,Yes,0,New Zealand,on
5f05e24314e7c90bb6b43cc8,rlkkgmrmcs,Female,59,"Some College, no degree",White,Yes,0,Canada,on
w10057323_amw,avh8a47omc,Female,34,Associates degree,White,Yes,0,uk,on
W975110_JEM,qgy8uoim84,Male,57,High School Graduate,White,Yes,0,United Kingdom,on
,,,,,,,,,
,,Mean,32.675,,,,,,
,,SD,15.27036926,,,,,,
