Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
5e60f7b720abd6000eaf36ed,3q2gju17q2,Female,37,"Some College, no degree",White,Yes,0,UK,on
5f5e3cf646d1426af7f28097,0ei1n2re3t,Female,18,High School Graduate,White,Yes,0,Scotland,on
5f555aca6e6c4c924669a548,n92o1ogekt,Female,20,Some High School,White,No,8,Polska,on
5f21cd95e4a314617a2b2067,roc1iikssc,Female,26,"Some College, no degree",White,Yes,0,UK,on
5d3b19a5b847f9001872a636,jqwp1jci0d,Female,20,"Some College, no degree",Asian/Pacific Islander,Yes,0,UK,on
5efe59519563aa3504e9966a,v8rw02xk2q,Male,20,"Some College, no degree",Black,Yes,0,Canada,on
5f2b3d6952f67f5672d25a10,rie7vvwzqp,Male,32,"Some College, no degree",White,Yes,0,United Kingdom,on
5d3b19a5b847f9001872a636,p5gbh0igoe,Female,20,"Some College, no degree",Asian/Pacific Islander,Yes,0,United Kingdom,on
59dfcd07e75b450001a68f05,x9nvtps98z,Female,52,"Some College, no degree",White,Yes,0,United Kingdom,on
594fc4afd3a26200014dce0e,8b8zlf2ysz,Male,28,High School Graduate,White,Yes,0,United Kingdom,on
5e10faccfeea897bcd4c4e85,jcai2q8mbz,Female,51,"Some College, no degree",White,Yes,0,United Kingdom,on
5c4764aca7b7980001713a73,5da9edk9yc,Female,26,"Some College, no degree",Other/unknown,Yes,0,United Kingdom,on
5aa9528235237b0001132675,jqol6el13f,Female,25,"Some College, no degree",White,Yes,0,England,on
5f8dc2ee68198210fa895827,606dzylkbr,Female,18,"Some College, no degree",White,Yes,0,England,on
5f64c3e18fe78602c9569227,ohgpypddqv,Female,18,High School Graduate,Black,Yes,0,United Kingdom,on
5eaa97d07eda6e01ec108107,6o8x7p5lgq,Female,21,High School Graduate,White,Yes,0,UK,on
5eb6eccc6b2e3c08e61f7c39,m6x13tlxg5,Female,19,High School Graduate,White,Yes,0,United Kingdom,on
5dfd15e7de8da6a03520061a,z0zjm67gqh,Male,22,"Some College, no degree",Other/unknown,Yes,0,United Kingdom,on
5eeede4c6ee5493a05b26967,k309ipspob,Male,20,"Some College, no degree",White,Yes,0,Canada,on
5f4808a945ed0028ede337f2,ynpggltpgk,Male,21,"Some College, no degree",White,Yes,0,United Kingdom,on
5f15c9f67392046d70fb9f4d,ppoedtxbug,Male,18,"Some College, no degree",Other/unknown,Yes,0,United States of America,on
5ead4b9d7ea9de012323aa7a,pif76opjbm,Male,23,Bachelors degree,White,Yes,0,United Kingdom,on
5c043f143ffea50001c2b1cf,43jruc1mwy,Female,41,High School Graduate,White,Yes,0,Uk,on
5c8ceef1579bfa0001a891ea,rjpoae82da,Female,21,High School Graduate,Other/unknown,Yes,0,United Kingdom,on
5e18762ae80b8e1495d584d7,gqqftedm9f,Female,51,High School Graduate,White,Yes,0,United Kingdom,on
5f3ab08d20bd47131cf856f6,xbpq0v20tq,Female,19,High School Graduate,White,Yes,0,United Kingdom,on
5f2b2c38344357530961afa1,5iuuo91ww8,Other,18,High School Graduate,White,Yes,0,United Kingdom,on
5f146f18fe732f4d1e44ea3e,lrs804zx15,Male,20,"Some College, no degree",White,Yes,0,United Kingdom,on
5f6b24710d220320331e7866,vcszqoka28,Male,21,"Some College, no degree",White,Yes,0,United Kingdom,on
5cf1a1b1c0d98b00196ea8c8,kqorz4kziy,Male,29,"Some College, no degree",White,Yes,0,England,on
5ec3a89e1b50db206f73d612,ua4j8foybd,Female,21,Bachelors degree,White,Yes,0,United Kingdom,on
5f2e0bc767a4ed17d55942c7,k6ijgtdxb9,Male,21,"Some College, no degree",White,Yes,0,Scotland,on
5ecf82c4e84c2d01e7ba2f7a,s07uar53os,Female,18,"Some College, no degree",White,Yes,0,United Kingdom,on
5f43e46ac4c51868e8fc882a,abv286n7ha,Male,20,"Some College, no degree",Asian/Pacific Islander,Yes,0,South Africa,on
5f5714975783961908276de3,9l5yf1l5ax,Male,20,"Some College, no degree",Asian/Pacific Islander,Yes,0,Canada,on
5f90ad46f0452619e18b1653,eg7lf65fqp,Male,19,"Some College, no degree",Asian/Pacific Islander,Yes,0,Canada,on
5ee8e96f94cc2222aadb99af,elko7g4htr,Female,18,High School Graduate,Asian/Pacific Islander,Yes,0,England,on
5f60eb87ae343700080fe6a9,zyrjfhdgpr,Male,18,"Some College, no degree",White,Yes,0,United Kingdom,on
5cacce6db3e1fe0016683384,t5mrn41wm7,Female,19,"Some College, no degree",White,Yes,0,England,on
5f8b29a907e21f2236fcbe45,vkwl2k38l8,Male,19,Bachelors degree,White,Yes,0,United Kingdom,on
5de6af0b920bf9000ca9993d,dg649fyoiu,Female,28,"Some College, no degree",White,Yes,0,US,on
w10016360,dc0l47v1ln,Female,19,High School Graduate,White,Yes,0,United States,on
536517,niv44eswts,Female,32,Associates degree,White,Yes,0,US,on
w10089980,zja56lfnpu,Female,18,High School Graduate,White,Yes,0,United States,on
w10042757,4oddnnykcz,Female,18,High School Graduate,White,Yes,0,United States,on
w10069871,dgyhnq8n7f,Female,18,"Some College, no degree",White,Yes,0,United States,on
w10069503,2e876sg6ak,Female,18,"Some College, no degree",Black,Yes,0,usa,on
w10069503,lznb8gu8c4,Female,18,"Some College, no degree",Black,Yes,0,usa,on
w10085538,owwfeksnf7,Female,18,"Some College, no degree",Black,Yes,0,United States,on
10067786,fpdj11qxvr,Female,18,High School Graduate,Black,Yes,0,United States,on
w10042357_SGH,qujwut8dy8,Female,19,"Some College, no degree",White,Yes,0,United States,on
w10083273_MIC,sebjefvxuj,Female,18,"Some College, no degree",Black,Yes,0,United States,on
W10080298,zbkywa370e,Female,38,"Some College, no degree",White,Yes,0,Jackson,on
981956,wt3iufe46j,Female,20,"Some College, no degree",White,Yes,0,United States,on
w215057,w082vre38t,Female,45,Associates degree,White,Yes,0,United Stated,on
W10078983_HMS,p7ak4prutf,Female,18,"Some College, no degree",White,Yes,0,United States,on
w10022439_mlr,qj2f7d8163,Female,18,High School Graduate,White,Yes,0,US,on
w10046938_mec,vmh1mty1dz,Female,17,"Some College, no degree",American Indian/Alaskan Native,Yes,0,United States,on
w10012551_ash,l7edvpp1m6,Female,24,Associates degree,White,Yes,0,usa,on
w10070266_SELA,19ajno8d7b,Female,18,"Some College, no degree",White,Yes,0,USA,on
w10083307,t0hwmo6kqj,Female,18,High School Graduate,Black,Yes,0,United States,on
W10063353_SDP,cr9f4repwb,Female,21,Associates degree,Black,Yes,0,United States,on
w982563BCR,f5pzufxhya,Female,19,High School Graduate,White,Yes,0,USA,on
w10003302_MPR,12ioc9hvpw,Female,21,"Some College, no degree",White,Yes,0,United States,on
w966659,a2hj51u4e4,Female,21,"Some College, no degree",White,Yes,0,United States,on
W10001293_KMR,n7wmmqxpis,Female,20,High School Graduate,Black,Yes,0,USA,on
10086350,kyo1kh243i,Female,31,Associates degree,Other/unknown,Yes,0,United States,on
w10064597,ecbgnem3hd,Female,18,High School Graduate,Black,Yes,0,United States,on
w10080059,snsjbwvzz0,Female,19,"Some College, no degree",White,Yes,0,usa,on
w10080038,0byllup2th,Male,18,"Some College, no degree",White,Yes,0,United States,on
w10055883_SR,2m5sp9u86e,Female,18,High School Graduate,Other/unknown,Yes,5,usa,on
w10022569,r87f6e3ks4,Female,18,"Some College, no degree",White,Yes,0,America,on
w10089194_ams,jnah1zyoaz,Female,18,"Some College, no degree",White,Yes,0,United States of America,on
10016155,4m5gy9s3mc,Female,19,"Some College, no degree",White,Yes,0,United States,on
w957714,pdvsmfoq1b,Female,22,Bachelors degree,Black,Yes,0,United States,on
w10013081_SAD,xzomw5tzly,Female,20,"Some College, no degree",Black,Yes,0,USA,on
w10067231,oqiho9qh56,Female,18,"Some College, no degree",Black,Yes,0,United States,on
w10065790_AMB,mmmc5w409o,Female,19,High School Graduate,Black,Yes,0,United States,on
w10014539_SML,eczf2hvtdy,Female,21,"Some College, no degree",White,Yes,0,United States,on
