"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Trial.Type","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",10006,"39",3111,"DESIGN",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",1825,"80",2272,"DESIGN",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",4566,"60",5772,"design",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",4180,"50",3405,"design",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",4096,"60",13733,"",0,0
"w968356_cj",5,"Highlight vs normal A","ARCHITECTURE","DESIGN","Study1","S","JOL",1544,"4",2963,"land",20,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",3200,"40",1998,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",5688,"5",2536,"LION",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",1616,"0",1196,"",0,0
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",9300,"76",2247,"Lion",100,100
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",831,"54",3384,"drawing",36.363636363636,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",3326,"1",3062,"",0,0
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","ART","LION","Study1","U","JOL_H",10647,"39",3721,"",0,0
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","ART","LION","Study1","U","JOL_H",2257,"5",5376,"CHEESE",0,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",8487,"60",850,"",0,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",2787,"0",5618,"",0,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","ART","LION","Study1","U","JOL",6647,"10",13227,"",0,0
"w968356_cj",5,"Highlight vs normal A","ART","LION","Study1","U","JOL_H",10750,"35",2527,"piece",22.222222222222,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",2890,"50",1270,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL_H",4901,"0",4147,"BRONZE",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL_H",2179,"0",1871,"",0,0
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",5405,"1",3920,"Heart",18.181818181818,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",666,"65",3357,"Vein",20,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL_H",1902,"1",4468,"",0,0
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",7033,"6",5012,"",0,0
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",2185,"10",1090,"",0,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL_H",2950,"5",1893,"",0,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",4637,"1",4718,"law",0,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL",4156,"1",3558,"",0,0
"w968356_cj",5,"Highlight vs normal A","ARTERY","BRONZE","Study1","U","JOL_H",1853,"98",3991,"clog",20,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL",11611,"90",1453,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",4786,"90",2499,"CHILD",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",1301,"100",2186,"child",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",4281,"90",4971,"Smile",40,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",1982,"50",4943,"Child",100,100
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL",3865,"60",1152,"",0,0
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",6335,"58",2543,"CHILD",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL",2555,"30",1979,"",0,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",3311,"100",3852,"child",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",4942,"30",3804,"child",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",4060,"70",2080,"",0,0
"w968356_cj",5,"Highlight vs normal A","BABY","CHILD","Study1","S","JOL_H",1530,"87",6234,"back",22.222222222222,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL",1940,"70",2694,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL",5101,"15",2020,"ROUND",18.181818181818,0
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",2229,"100",4336,"racket",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",6220,"62",2374,"play",20,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",1955,"67",11236,"butter ball",11.764705882353,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",5281,"20",1503,"",0,0
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",9638,"53",9164,"RACKET",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL",2798,"10",3462,"MITT",20,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",2915,"90",1396,"",0,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",6068,"80",10987,"pitch",18.181818181818,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL",2240,"15",4126,"throw",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","BALL","RACKET","Study1","B","JOL_H",2883,"56",6937,"game ",40,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",6450,"70",3974,"toilet",100,100
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",2291,"100",1970,"TOILET",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",1371,"100",3941,"toilet",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",11649,"100",4443,"Toilet",100,100
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL_H",1052,"75",3286,"Bedroom",15.384615384615,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL_H",6035,"60",3321,"toilet",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",9745,"76",2367,"TOILET",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL_H",1969,"90",3610,"TOILET",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",3160,"100",2963,"toilet",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",3563,"50",3444,"toilet",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",2675,"85",6098,"",0,0
"w968356_cj",5,"Highlight vs normal A","BATHROOM","TOILET","Study1","S","JOL",2259,"7",2406,"sink",20,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",3839,"90",3192,"End",100,100
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL_H",2207,"60",1713,"END",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",2625,"100",1895,"end",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL_H",4872,"100",3793,"start",0,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",2987,"100",5960,"end",100,100
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL_H",2981,"80",2880,"end",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",12970,"83",1851,"END",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",2254,"50",2097,"END",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",2669,"90",2587,"end",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",5253,"19",4763,"end",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",4940,"95",6154,"start",0,0
"w968356_cj",5,"Highlight vs normal A","BEGIN","END","Study1","S","JOL",1450,"7",1960,"end",100,100
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",3694,"5",667,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",2299,"30",2121,"COLD",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL",2224,"0",5960,"cold",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",10511,"42",4178,"sour",25,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL",1698,"25",2828,"sweet",0,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",5738,"55",7929,"cold",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",7155,"18",2783,"COLD",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",2096,"20",4292,"",0,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL",4106,"60",3108,"cold",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL",6457,"15",4561,"sweet",0,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL_H",7008,"90",4278,"better",0,0
"w968356_cj",5,"Highlight vs normal A","BITTER","COLD","Study1","F","JOL",995,"23",24503,"sweet",0,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",3256,"80",1235,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",4447,"85",3754,"HARD",25,0
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",2137,"100",3121,"wind",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",6924,"100",10399,"Hair",25,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL",664,"12",12039,"",0,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",5529,"60",1956,"wind",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL",17797,"67",4158,"WIND",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",2516,"70",5427,"WIND",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",2380,"95",845,"",0,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",6277,"15",8842,"dry",28.571428571429,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL",5493,"85",5973,"",0,0
"w968356_cj",5,"Highlight vs normal A","BLOW","WIND","Study1","S","JOL_H",1660,"65",2365,"smoke",0,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",2799,"80",3734,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",1649,"50",1572,"WATER",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",1945,"100",2416,"",0,0
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",5672,"73",4387,"Water",100,100
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",634,"32",4974,"Water",100,100
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL_H",5995,"50",2250,"water",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",6009,"57",3549,"WATER",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL_H",2532,"50",1339,"",0,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",7286,"55",1870,"water",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL_H",6479,"65",7196,"water",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",7529,"85",4359,"",0,0
"w968356_cj",5,"Highlight vs normal A","BRIDGE","WATER","Study1","F","JOL",1090,"30",1568,"water",100,100
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",2063,"80",6561,"Wasp",100,100
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",3448,"20",3528,"WASP",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL_H",1520,"100",3627,"wasp",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL_H",3723,"65",10057,"insect",20,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",3299,"85",3295,"WASP",100,100
"5ebc466264fea60774387e75",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",6063,"50",3465,"wasp",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",10146,"46",7840,"WASP",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",2270,"20",3716,"WASP",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",4043,"95",3041,"wasp",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL_H",5968,"10",9983,"insect",20,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",7250,"66",4199,"",0,0
"w968356_cj",5,"Highlight vs normal A","BUG","WASP","Study1","B","JOL",3407,"87",2079,"removal",18.181818181818,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",6333,"50",1443,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL",2806,"0",6807,"MONEY",20,0
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",1287,"0",2161,"money",20,0
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",8079,"34",3613,"money",20,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL",587,"6",3627,"Card",22.222222222222,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",1765,"1",4868,"",0,0
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",10652,"9",8609,"MONEY",20,0
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL",2338,"20",2769,"",0,0
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",3271,"45",3577,"money",20,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL",2094,"0",4467,"out",50,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL",4317,"4",3764,"card",22.222222222222,0
"w968356_cj",5,"Highlight vs normal A","CASH","WOULD","Study1","U","JOL_H",1949,"98",1962,"coin",22.222222222222,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL_H",2059,"70",611,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",6530,"60",1903,"HAMMER",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL_H",5835,"0",1068,"",0,0
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL_H",11400,"23",6979,"Hammer",100,100
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL_H",668,"54",5801,"Hatchet",46.153846153846,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL_H",7151,"45",2247,"hammer",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",22693,"22",2672,"HAMMER",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL_H",2446,"50",2343,"HAMMER",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",6818,"60",1329,"",0,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",5003,"40",4162,"",0,0
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",4935,"45",5288,"hammer",100,100
"w968356_cj",5,"Highlight vs normal A","CHISEL","HAMMER","Study1","F","JOL",996,"88",4381,"make",40,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL_H",1872,"80",3317,"Round",100,100
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL_H",2206,"100",1653,"ROUND",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL_H",2275,"100",3375,"round",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL_H",7184,"100",2683,"Round",100,100
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",1644,"65",5158,"Rectangle",28.571428571429,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",3119,"70",3844,"round",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",10781,"56",2656,"ROUND",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL_H",2463,"80",2617,"ROUND",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",3756,"100",4294,"round",100,100
"5f045318065b0a04830ba148",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",6402,"20",4477,"round",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",4781,"90",3873,"",0,0
"w968356_cj",5,"Highlight vs normal A","CIRCLE","ROUND","Study1","S","JOL",2222,"98",2027,"step",0,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",3561,"60",1174,"",0,0
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",3746,"50",2185,"WEAR",20,0
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",3628,"0",1299,"",0,0
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",9676,"93",3330,"Shop",0,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",737,"65",4022,"garmet",50,0
"5ebc466264fea60774387e75",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL_H",2480,"30",3902,"attire",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",6949,"46",2962,"ATTIRE",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL_H",1820,"80",2566,"ATTIRE",100,100
"5f0285dc9ae0b911b5f97dfe",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",3675,"55",10365,"",0,0
"5f045318065b0a04830ba148",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL_H",7268,"40",4514,"attire",100,100
"5f09ae1800d387244cd6a16f",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",3619,"30",4153,"clean",18.181818181818,0
"w968356_cj",5,"Highlight vs normal A","CLOTHES","ATTIRE","Study1","B","JOL",7041,"98",3421,"laundry",30.769230769231,0
"5dcd935ebc9b97000b9d506d",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL_H",2151,"90",2813,"Card",100,100
"5dfeb647c0b81fb457299d05",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL_H",2165,"100",3007,"CARD",100,100
"5e65408fdf313c2bcfa6e24f",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL",1666,"100",2464,"card",100,100
"5e8fe6a309881f2ee83521f5",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL_H",6208,"100",7579,"Score ",44.444444444444,0
"5eb47a217761382d66d1fe63",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL_H",2377,"100",2299,"card",100,100
"5ebc466264fea60774387e75",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL",3889,"75",2317,"card",100,100
"5ebd841ddea21b08a0aa3057",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL",10874,"90",2415,"CARD",100,100
"5f021571f119a138b3f33aab",5,"Highlight vs normal A","CREDIT","CARD","Study1","F","JOL",2185,"100",4767,"CARD",100,100
