"id","x","key","percent_match","scored"
"5dcd935ebc9b97000b9d506d","","tuck","0",0
"5dfeb647c0b81fb457299d05","yes","tuck","0",0
"5e65408fdf313c2bcfa6e24f","","tuck","0",0
"5e8fe6a309881f2ee83521f5","leave","tuck","0",0
"5eb47a217761382d66d1fe63","","tuck","0",0
"5ebc466264fea60774387e75","","tuck","0",0
"5ebd841ddea21b08a0aa3057","","tuck","0",0
"5f021571f119a138b3f33aab","","tuck","0",0
"5f0285dc9ae0b911b5f97dfe","","tuck","0",0
"5f045318065b0a04830ba148","","tuck","0",0
"5f09ae1800d387244cd6a16f","","tuck","0",0
"w968356_cj","continue","tuck","0.375",0
"5dcd935ebc9b97000b9d506d","design","design","1",1
"5dfeb647c0b81fb457299d05","design","design","1",1
"5e65408fdf313c2bcfa6e24f","design","design","1",1
"5e8fe6a309881f2ee83521f5","design","design","1",1
"5eb47a217761382d66d1fe63","design","design","1",1
"5ebc466264fea60774387e75","design","design","1",1
"5ebd841ddea21b08a0aa3057","design","design","1",1
"5f021571f119a138b3f33aab","design","design","1",1
"5f0285dc9ae0b911b5f97dfe","design","design","1",1
"5f045318065b0a04830ba148","design","design","1",1
"5f09ae1800d387244cd6a16f","","design","0",0
"w968356_cj","land","design","0.333333333333333",0
"5dcd935ebc9b97000b9d506d","","lion","0",0
"5dfeb647c0b81fb457299d05","lion","lion","1",1
"5e65408fdf313c2bcfa6e24f","","lion","0",0
"5e8fe6a309881f2ee83521f5","lion","lion","1",1
"5eb47a217761382d66d1fe63","drawing","lion","0.285714285714286",0
"5ebc466264fea60774387e75","","lion","0",0
"5ebd841ddea21b08a0aa3057","","lion","0",0
"5f021571f119a138b3f33aab","cheese","lion","0",0
"5f0285dc9ae0b911b5f97dfe","","lion","0",0
"5f045318065b0a04830ba148","","lion","0",0
"5f09ae1800d387244cd6a16f","","lion","0",0
"w968356_cj","piece","lion","0.2",0
"5dcd935ebc9b97000b9d506d","","bronze","0",0
"5dfeb647c0b81fb457299d05","bronze","bronze","1",1
"5e65408fdf313c2bcfa6e24f","","bronze","0",0
"5e8fe6a309881f2ee83521f5","heart","bronze","0.333333333333333",0
"5eb47a217761382d66d1fe63","vein","bronze","0.333333333333333",0
"5ebc466264fea60774387e75","","bronze","0",0
"5ebd841ddea21b08a0aa3057","","bronze","0",0
"5f021571f119a138b3f33aab","","bronze","0",0
"5f0285dc9ae0b911b5f97dfe","","bronze","0",0
"5f045318065b0a04830ba148","law","bronze","0",0
"5f09ae1800d387244cd6a16f","","bronze","0",0
"w968356_cj","clog","bronze","0.166666666666667",0
"5dcd935ebc9b97000b9d506d","","child","0",0
"5dfeb647c0b81fb457299d05","child","child","1",1
"5e65408fdf313c2bcfa6e24f","child","child","1",1
"5e8fe6a309881f2ee83521f5","smile","child","0.4",0
"5eb47a217761382d66d1fe63","child","child","1",1
"5ebc466264fea60774387e75","","child","0",0
"5ebd841ddea21b08a0aa3057","child","child","1",1
"5f021571f119a138b3f33aab","","child","0",0
"5f0285dc9ae0b911b5f97dfe","child","child","1",1
"5f045318065b0a04830ba148","child","child","1",1
"5f09ae1800d387244cd6a16f","","child","0",0
"w968356_cj","back","child","0.2",0
"5dcd935ebc9b97000b9d506d","","racket","0",0
"5dfeb647c0b81fb457299d05","round","racket","0.166666666666667",0
"5e65408fdf313c2bcfa6e24f","racket","racket","1",1
"5e8fe6a309881f2ee83521f5","play","racket","0.166666666666667",0
"5eb47a217761382d66d1fe63","butter ball","racket","0.363636363636364",0
"5ebc466264fea60774387e75","","racket","0",0
"5ebd841ddea21b08a0aa3057","racket","racket","1",1
"5f021571f119a138b3f33aab","mitt","racket","0.166666666666667",0
"5f0285dc9ae0b911b5f97dfe","","racket","0",0
"5f045318065b0a04830ba148","pitch","racket","0.333333333333333",0
"5f09ae1800d387244cd6a16f","throw","racket","0.333333333333333",0
"w968356_cj","game ","racket","0.333333333333333",0
"5dcd935ebc9b97000b9d506d","toilet","toilet","1",1
"5dfeb647c0b81fb457299d05","toilet","toilet","1",1
"5e65408fdf313c2bcfa6e24f","toilet","toilet","1",1
"5e8fe6a309881f2ee83521f5","toilet","toilet","1",1
"5eb47a217761382d66d1fe63","bedroom","toilet","0.285714285714286",0
"5ebc466264fea60774387e75","toilet","toilet","1",1
"5ebd841ddea21b08a0aa3057","toilet","toilet","1",1
"5f021571f119a138b3f33aab","toilet","toilet","1",1
"5f0285dc9ae0b911b5f97dfe","toilet","toilet","1",1
"5f045318065b0a04830ba148","toilet","toilet","1",1
"5f09ae1800d387244cd6a16f","","toilet","0",0
"w968356_cj","sink","toilet","0.166666666666667",0
"5dcd935ebc9b97000b9d506d","end","end","1",1
"5dfeb647c0b81fb457299d05","end","end","1",1
"5e65408fdf313c2bcfa6e24f","end","end","1",1
"5e8fe6a309881f2ee83521f5","start","end","0",0
"5eb47a217761382d66d1fe63","end","end","1",1
"5ebc466264fea60774387e75","end","end","1",1
"5ebd841ddea21b08a0aa3057","end","end","1",1
"5f021571f119a138b3f33aab","end","end","1",1
"5f0285dc9ae0b911b5f97dfe","end","end","1",1
"5f045318065b0a04830ba148","end","end","1",1
"5f09ae1800d387244cd6a16f","start","end","0",0
"w968356_cj","end","end","1",1
"5dcd935ebc9b97000b9d506d","","cold","0",0
"5dfeb647c0b81fb457299d05","cold","cold","1",1
"5e65408fdf313c2bcfa6e24f","cold","cold","1",1
"5e8fe6a309881f2ee83521f5","sour","cold","0.25",0
"5eb47a217761382d66d1fe63","sweet","cold","0",0
"5ebc466264fea60774387e75","cold","cold","1",1
"5ebd841ddea21b08a0aa3057","cold","cold","1",1
"5f021571f119a138b3f33aab","","cold","0",0
"5f0285dc9ae0b911b5f97dfe","cold","cold","1",1
"5f045318065b0a04830ba148","sweet","cold","0",0
"5f09ae1800d387244cd6a16f","better","cold","0",0
"w968356_cj","sweet","cold","0",0
"5dcd935ebc9b97000b9d506d","","wind","0",0
"5dfeb647c0b81fb457299d05","hard","wind","0.25",0
"5e65408fdf313c2bcfa6e24f","wind","wind","1",1
"5e8fe6a309881f2ee83521f5","hair","wind","0.25",0
"5eb47a217761382d66d1fe63","","wind","0",0
"5ebc466264fea60774387e75","wind","wind","1",1
"5ebd841ddea21b08a0aa3057","wind","wind","1",1
"5f021571f119a138b3f33aab","wind","wind","1",1
"5f0285dc9ae0b911b5f97dfe","","wind","0",0
"5f045318065b0a04830ba148","dry","wind","0.25",0
"5f09ae1800d387244cd6a16f","","wind","0",0
"w968356_cj","smoke","wind","0",0
"5dcd935ebc9b97000b9d506d","","water","0",0
"5dfeb647c0b81fb457299d05","water","water","1",1
"5e65408fdf313c2bcfa6e24f","","water","0",0
"5e8fe6a309881f2ee83521f5","water","water","1",1
"5eb47a217761382d66d1fe63","water","water","1",1
"5ebc466264fea60774387e75","water","water","1",1
"5ebd841ddea21b08a0aa3057","water","water","1",1
"5f021571f119a138b3f33aab","","water","0",0
"5f0285dc9ae0b911b5f97dfe","water","water","1",1
"5f045318065b0a04830ba148","water","water","1",1
"5f09ae1800d387244cd6a16f","","water","0",0
"w968356_cj","water","water","1",1
"5dcd935ebc9b97000b9d506d","wasp","wasp","1",1
"5dfeb647c0b81fb457299d05","wasp","wasp","1",1
"5e65408fdf313c2bcfa6e24f","wasp","wasp","1",1
"5e8fe6a309881f2ee83521f5","insect","wasp","0.166666666666667",0
"5eb47a217761382d66d1fe63","wasp","wasp","1",1
"5ebc466264fea60774387e75","wasp","wasp","1",1
"5ebd841ddea21b08a0aa3057","wasp","wasp","1",1
"5f021571f119a138b3f33aab","wasp","wasp","1",1
"5f0285dc9ae0b911b5f97dfe","wasp","wasp","1",1
"5f045318065b0a04830ba148","insect","wasp","0.166666666666667",0
"5f09ae1800d387244cd6a16f","","wasp","0",0
"w968356_cj","removal","wasp","0.142857142857143",0
"5dcd935ebc9b97000b9d506d","","would","0",0
"5dfeb647c0b81fb457299d05","money","would","0.2",0
"5e65408fdf313c2bcfa6e24f","money","would","0.2",0
"5e8fe6a309881f2ee83521f5","money","would","0.2",0
"5eb47a217761382d66d1fe63","card","would","0.2",0
"5ebc466264fea60774387e75","","would","0",0
"5ebd841ddea21b08a0aa3057","money","would","0.2",0
"5f021571f119a138b3f33aab","","would","0",0
"5f0285dc9ae0b911b5f97dfe","money","would","0.2",0
"5f045318065b0a04830ba148","out","would","0.4",0
"5f09ae1800d387244cd6a16f","card","would","0.2",0
"w968356_cj","coin","would","0.2",0
"5dcd935ebc9b97000b9d506d","","hammer","0",0
"5dfeb647c0b81fb457299d05","hammer","hammer","1",1
"5e65408fdf313c2bcfa6e24f","","hammer","0",0
"5e8fe6a309881f2ee83521f5","hammer","hammer","1",1
"5eb47a217761382d66d1fe63","hatchet","hammer","0.428571428571429",0
"5ebc466264fea60774387e75","hammer","hammer","1",1
"5ebd841ddea21b08a0aa3057","hammer","hammer","1",1
"5f021571f119a138b3f33aab","hammer","hammer","1",1
"5f0285dc9ae0b911b5f97dfe","","hammer","0",0
"5f045318065b0a04830ba148","","hammer","0",0
"5f09ae1800d387244cd6a16f","hammer","hammer","1",1
"w968356_cj","make","hammer","0.5",0
"5dcd935ebc9b97000b9d506d","round","round","1",1
"5dfeb647c0b81fb457299d05","round","round","1",1
"5e65408fdf313c2bcfa6e24f","round","round","1",1
"5e8fe6a309881f2ee83521f5","round","round","1",1
"5eb47a217761382d66d1fe63","rectangle","round","0.222222222222222",0
"5ebc466264fea60774387e75","round","round","1",1
"5ebd841ddea21b08a0aa3057","round","round","1",1
"5f021571f119a138b3f33aab","round","round","1",1
"5f0285dc9ae0b911b5f97dfe","round","round","1",1
"5f045318065b0a04830ba148","round","round","1",1
"5f09ae1800d387244cd6a16f","","round","0",0
"w968356_cj","step","round","0",0
"5dcd935ebc9b97000b9d506d","","attire","0",0
"5dfeb647c0b81fb457299d05","wear","attire","0.5",0
"5e65408fdf313c2bcfa6e24f","","attire","0",0
"5e8fe6a309881f2ee83521f5","shop","attire","0",0
"5eb47a217761382d66d1fe63","garmet","attire","0.666666666666667",0
"5ebc466264fea60774387e75","attire","attire","1",1
"5ebd841ddea21b08a0aa3057","attire","attire","1",1
"5f021571f119a138b3f33aab","attire","attire","1",1
"5f0285dc9ae0b911b5f97dfe","","attire","0",0
"5f045318065b0a04830ba148","attire","attire","1",1
"5f09ae1800d387244cd6a16f","clean","attire","0.333333333333333",0
"w968356_cj","laundry","attire","0.285714285714286",0
"5dcd935ebc9b97000b9d506d","card","card","1",1
"5dfeb647c0b81fb457299d05","card","card","1",1
"5e65408fdf313c2bcfa6e24f","card","card","1",1
"5e8fe6a309881f2ee83521f5","score ","card","0.333333333333333",0
