"Username","B","F","S","U"
"5a031341728b1b0001ad8bee",45,43.695652173913,50,28.695652173913
"5ae888d8b7798500019254e1",49.75,54.35,51.6666666666667,14.1578947368421
"5c3d48955fd1050001a99364",20.7692307692308,35,31.875,1.19047619047619
"5c816d8e5497fe0001a64c65",45,53.3529411764706,79.0476190476191,13.5238095238095
"5d3df88c6a5b1e0001a91d8d",55.1578947368421,56.4210526315789,61.95,2.5
"5d9e05d8da73d00017ba31b5",65.3333333333333,65.0714285714286,74.7058823529412,41.4545454545455
"5dc2d1940550ef1eadce6d9e",64.1666666666667,67.75,76.0869565217391,15.2631578947368
"5dcd935ebc9b97000b9d506d",65.9545454545455,73.6363636363636,67.8,45.625
"5de8695380e0fc7e7ac9f271",53.8235294117647,50.6,51.25,8.34782608695652
"5dfeb647c0b81fb457299d05",49.0909090909091,57.5,58.125,9.45454545454546
"5e283f576dbb560114ac7714",48.5,64.7619047619048,46.2777777777778,0
"5e65408fdf313c2bcfa6e24f",55.05,51.1764705882353,60,4.45454545454545
"5e696e180ba48122e27af04e",84.4761904761905,90.4545454545455,93.6,14.7826086956522
"5e8fe6a309881f2ee83521f5",78.0526315789474,73,76.4736842105263,19.5454545454545
"5e9084139da60e38c68353a4",67.1428571428571,69.1304347826087,82.3529411764706,15.2631578947368
"5ea4409abe6bbd2724455893",52.16,76.25,45.7857142857143,42.2380952380952
"5ea7451cdb7f8b111a26e85c",62.1428571428571,61.3333333333333,75.1578947368421,16.2727272727273
"5ea8872b844c430f7d2be8b5",42.9473684210526,46.1111111111111,53.0434782608696,14.4210526315789
"5eb47a217761382d66d1fe63",48.6521739130435,46.7692307692308,59.695652173913,43.3333333333333
"5ebc466264fea60774387e75",47.2777777777778,48.5,44.65,6.36363636363636
"5ebd841ddea21b08a0aa3057",56.7727272727273,61.8571428571429,66.4285714285714,17.6875
"5ebe9d0f9dd29e05b0967112",60.5,57.5,74.1,10.6
"5ecb75a89b41896d3d07e48c",55.6521739130435,59.5,74.7777777777778,6.21052631578947
"5ecc0ae50cf6970c228a6bd6",83.2608695652174,87.1052631578947,84.6428571428571,36.4583333333333
"5ed5230c05bbbb07f62be62b",69.8823529411765,60.7647058823529,68.9285714285714,22.0555555555556
"5ee3f65ce16fa50e478c729e",34.8888888888889,46.85,55.3478260869565,25.6315789473684
"5eea5a5e2c46ed13843a4586",58.2352941176471,56.1111111111111,60,34.56
"5ef5247a50dc6b18130d27d0",59.2105263157895,56.5263157894737,64.7619047619048,5.09523809523809
"5efe44bebdee09152fe08acc",75,86.6666666666667,87.2,26.5625
"5eff3dd10265064a3cf565d0",47.3913043478261,50,49.6428571428571,21.9444444444444
"5f020ec1ed31d238e2a1eb2c",70.5714285714286,86.4,82.3157894736842,18.2
"5f021571f119a138b3f33aab",35,57.2222222222222,52.3809523809524,10.7894736842105
"5f0285dc9ae0b911b5f97dfe",66.9565217391304,70.2380952380952,82.1578947368421,33.8823529411765
"5f0358740810225465e192ec",51.75,65.6666666666667,60.1666666666667,18.5714285714286
"5f045318065b0a04830ba148",35.4761904761905,47.1052631578947,40.0952380952381,5.36842105263158
"5f09ae1800d387244cd6a16f",70,75.4347826086957,77.5294117647059,8.23529411764706
"5f0b14b1938b1e3f7163a926",52.8947368421053,51.9565217391304,62.9411764705882,30.4761904761905
"5f0c69835a4ca35d753f8760",66.25,64.3809523809524,62.6818181818182,16.2857142857143
"5f10bf592f7b753d422aa7db",64.8823529411765,84.0909090909091,78.5238095238095,15.35
"5f10c8dee777933f01f3d3d6",35.6818181818182,51.7222222222222,50.8333333333333,1.38095238095238
"w968356_cj",68.0476190476191,52.1428571428571,56.1666666666667,67.6
